Doctor ID,Doctor Name,Education,Speciality,Experience,Chamber,Location,Concentration,MBBS,FCPS,BCS,MD,MS,MCPS,CCD,PGT,BDS,MPH,Gynae Problems,Cardiac Medicine,General Medicine,Aesthetic Medicine,Adolescent Medicine,Infectious Diseases,Geriatric Medicine,Polycystic Ovary Syndrome (Pcos),Hormone Dirtubances,Health Checkup (Pediatric)
2996,Nujhat Manzoor,"['MS', ' DU)', 'BSC', ' DU)']",NUTRITIONIST,17,Square Hospitals Ltd,Dhaka,"['Diabetes Management', 'Diet Management', 'Food Allergies', 'Food Sensitivity Management', 'Gastroparesis', 'Geriatric Nutrition', 'Healthy Heart Diet', 'Mindful Eating', 'Naonatal Nutrition', 'Nutritional Assessment', 'Nutritional Support For Pregnancy', 'Pcod/ Pcos Diet Counselling', 'Sports Nutrition', 'Weight Loss Diet Counseling', 'Nutritional Supplements']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2997,Fatema Akter,"['MS', ' DU)', 'BSC', ' DU)']",NUTRITIONIST,15,Square Hospitals Ltd,Dhaka,"['Diabetes Management', 'Diet Management', 'Food Allergies', 'Food Sensitivity Management', 'Gastroparesis', 'Geriatric Nutrition', 'Healthy Heart Diet', 'Mindful Eating', 'Naonatal Nutrition', 'Nutritional Assessment', 'Nutritional Support For Pregnancy', 'Pcod/ Pcos Diet Counselling', 'Sports Nutrition', 'Weight Loss Diet Counseling', 'Nutritional Supplements']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2998,Dr. S. M. Shahedul Amin Robin,"['MBBS', 'DIP (CARDIOLOGY)']",CARDIOLOGIST,22,Square Hospitals Ltd,Dhaka,"['Abnormal Heartbeat', 'Anticoagulation Therapy', 'Antiplatelet Therapy', 'Cardiac Medicine', 'Cardiac Rehabilitation', 'Cardiogenic Shock', 'Coronary Artery Disease (Cad)', 'Healthy Heart Diet', 'Heart Abnormalities', 'Heart Attack', 'Heart Infection (Endocarditis)', 'High Blood Pressure', 'High Cholesterol', 'Cardiomyopathy']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2999,Dr. Md. Towhiduzzaman,"['MBBS', 'MD', 'FIC (SINGAPORE)']",CARDIOLOGIST,31,Square Hospitals Ltd,Dhaka,"['Abnormal Heartbeat', 'Anticoagulation Therapy', 'Antiplatelet Therapy', 'Cardiac Medicine', 'Cardiac Rehabilitation', 'Cardiogenic Shock', 'Cardiomyopathy', 'Coronary Artery Disease (Cad)', 'Healthy Heart Diet', 'Heart Abnormalities', 'Heart Attack', 'Heart Infection (Endocarditis)', 'High Blood Pressure', 'High Cholesterol', 'General Cardiac Check-Up']",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3000,Dr. Mahbub Mansur,"['MBBS', 'MD']",INTERVENTIONAL CARDIOLOGIST,28,Square Hospitals Ltd,Dhaka,"['Abnormal Heartbeat', 'Anticoagulation Therapy', 'Antiplatelet Therapy', 'Cardiac Medicine', 'Cardiac Rehabilitation', 'Cardiogenic Shock', 'Cardiomyopathy', 'Coronary Artery Disease (Cad)', 'Healthy Heart Diet', 'Heart Abnormalities', 'Heart Attack', 'Heart Infection (Endocarditis)', 'High Blood Pressure', 'High Cholesterol', 'General Cardiac Check-Up']",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3001,Brig. Gen. Prof. Dr. Md. Shameem Haidar,"['MBBS', 'FCPS']",RHEUMATOLOGIST,26,Square Hospitals Ltd,Dhaka,"['Anti Phospholipid Syndrome', 'Arthritis Management', 'Gout Treatment', 'Juvenile Idiopathic Arthritis', 'Loco-Regional Pain', 'Myositis', 'Osteoarthritis', 'Psoriasis Treatment', 'Rheumatoid Arthritis', 'Sarcoidosis', 'Scleroderma Treatment', 'Sjogren Syndrome', 'Reactive Arthritis']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3002,Prof. Dr. Md. Waziul Alam Chowdhury,"['MBBS', 'FCPS']",PSYCHIATRIST,25,Anwer Khan Modern Medical College Hospital,Dhaka,"[""Alzheimer'S Disease"", 'Autism', 'Autism Spectrum Disorder (Asd)', 'Bipolar Disorder Treatment', 'Depression And Anxiety', 'Eating Disorders', 'Generalized Anxiety Disorder (Gad)', 'Genetic Predisposition', 'Major Depressive Disorder', 'Panic Disorder', 'Post-Traumatic Stress Disorder (Ptsd)', 'Schizophrenia Treatment', 'Social Anxiety Disorder', 'Substance Abuse', 'Brain Structure & Function']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3003,Prof. Dr. Brig. Gen. Md. Azizul Islam,"['MBBS', 'FCPS', 'FRCP', 'FACP']",PSYCHIATRIST,32,Square Hospitals Ltd,Dhaka,"[""Alzheimer'S Disease"", 'Autism', 'Autism Spectrum Disorder (Asd)', 'Bipolar Disorder Treatment', 'Depression And Anxiety', 'Eating Disorders', 'Generalized Anxiety Disorder (Gad)', 'Genetic Predisposition', 'Major Depressive Disorder', 'Panic Disorder', 'Post-Traumatic Stress Disorder (Ptsd)', 'Schizophrenia Treatment', 'Social Anxiety Disorder', 'Substance Abuse', 'Brain Structure & Function']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3004,Prof. Dr. Md. Anowar Hossain,"['MBBS', 'MCPS', 'MCAP (CLINICAL PATHOLOGY)', 'IFCAP']",PATHOLOGIST,30,Square Hospitals Ltd,Dhaka,"['3D/4D Ultrasound', 'Bloodstream Infections', 'Clinical Pathology', 'Colorectal Polyps', 'Cytopathology', 'Dermatopathology', 'Hematopathology', 'Histopathology', 'Neuropathology', 'Sexually Transmitted Infections (Stis)', 'Surgical Pathology', 'Uropathology', 'Vector-Borne Infections', 'X- Ray', 'Immunopathology']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3005,Dr. Bidoura Naznin,"['MBBS', 'MCPS', 'MD']",PATHOLOGIST,17,Square Hospitals Ltd,Dhaka,"['3D/4D Ultrasound', 'Bloodstream Infections', 'Clinical Pathology', 'Colorectal Polyps', 'Cytopathology', 'Dermatopathology', 'Hematopathology', 'Histopathology', 'Neuropathology', 'Sexually Transmitted Infections (Stis)', 'Surgical Pathology', 'Uropathology', 'Vector-Borne Infections', 'X- Ray', 'Immunopathology']",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3006,Dr. Mesbah Uddin Ahmed,"['MBBS', 'D. (ORTHO)', 'MS']",ORTHOPEDIST,30,Square Hospitals Ltd,Dhaka,"['Achilles Tendonitis', 'Arthroscopy', ""Baker'S Cyst"", 'Cubital Tunnel Syndrome', 'Herniated Disc', 'Joint Mobilization', 'Knee Osteotomy', 'Knee Replacement', 'Ligament Sprains', 'Rheumatoid Arthritis', 'Spinal Disorders', 'Stress Fractures', 'Tennis Elbow', 'Trigger Finger']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3007,Dr. Md. O.F.G Kibria,"['MBBS', 'MS']",ORTHOPEDIST,29,Square Hospitals Ltd,Dhaka,"['Achilles Tendonitis', 'Arthroscopy', ""Baker'S Cyst"", 'Cubital Tunnel Syndrome', 'Herniated Disc', 'Joint Mobilization', 'Knee Osteotomy', 'Knee Replacement', 'Ligament Sprains', 'Rheumatoid Arthritis', 'Spinal Disorders', 'Stress Fractures', 'Tennis Elbow', 'Trigger Finger']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3008,Brig. Gen. Prof. Dr. Moklesur Rahman,"['MBBS', 'MS', 'FACS (USA)']",ORTHOPEDIST,27,Square Hospitals Ltd,Dhaka,"['Achilles Tendonitis', 'Arthroscopy', ""Baker'S Cyst"", 'Cubital Tunnel Syndrome', 'Herniated Disc', 'Joint Mobilization', 'Knee Osteotomy', 'Knee Replacement', 'Ligament Sprains', 'Rheumatoid Arthritis', 'Spinal Disorders', 'Stress Fractures', 'Tennis Elbow', 'Trigger Finger']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009,Dr. Silvia Hossain,"['MBBS', 'DGO', 'FCPS', 'FCPS']",GYNECOLOGIC ONCOLOGIST,20,Square Hospitals Ltd,Dhaka,"['Breast Cancer Treatment', 'Cancer Screening (Preventive)', 'Cervical Dysplasia (Pre-Cancerous Changes)', 'Fallopian Tube Cancer', 'Gestational Trophoblastic Disease (Molar Pregnancy)', 'Lumpectomy', 'Mastectomy', 'Mixed Epithelial Tumors', 'Ovarian Borderline Tumors', 'Ovarian Cancer', 'Pap Collection', 'Uterine Cancer', 'Vaginal Cancer', 'Vulvar Cancer']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010,Dr. Foujia Sharmin,"['MBBS', 'FCPS']",GYNECOLOGIC ONCOLOGIST,17,Square Hospitals Ltd,Dhaka,"['Breast Cancer Treatment', 'Cancer Screening (Preventive)', 'Cervical Dysplasia (Pre-Cancerous Changes)', 'Fallopian Tube Cancer', 'Gestational Trophoblastic Disease (Molar Pregnancy)', 'Lumpectomy', 'Mastectomy', 'Mixed Epithelial Tumors', 'Ovarian Borderline Tumors', 'Ovarian Cancer', 'Pap Collection', 'Uterine Cancer', 'Vaginal Cancer', 'Vulvar Cancer']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3011,Dr. Ayesha Siddiqua,"['MBBS', 'FCPS']",GYNECOLOGIC ONCOLOGIST,17,Square Hospitals Ltd,Dhaka,"['Breast Cancer Treatment', 'Cancer Screening (Preventive)', 'Cervical Dysplasia (Pre-Cancerous Changes)', 'Fallopian Tube Cancer', 'Gestational Trophoblastic Disease (Molar Pregnancy)', 'Lumpectomy', 'Mastectomy', 'Mixed Epithelial Tumors', 'Ovarian Borderline Tumors', 'Ovarian Cancer', 'Pap Collection', 'Uterine Cancer', 'Vaginal Cancer', 'Vulvar Cancer']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012,Dr. Sanjoy Banerjee,"['MBBS', 'FCPS']",OTOLARYNGOLOGISTS (ENT),19,Square Hospitals Ltd,Dhaka,"['Adenoiditis', 'Allergies', 'Cholesteatoma', 'Chronic Rhinitis', 'Conductive Hearing Loss', 'Deviated Septum', 'Head And Neck Tumor', 'Laryngeal Papillomatosis', 'Laryngitis', ""Meniere'S Disease"", 'Otitis Media (Middle Ear Infection)', 'Otosclerosis', 'Sinusitis', 'Surgery For Snoring', ""Swimmer'S Ear"", 'Tinnitus (Ringing In The Ears)', 'Tonsillitis Treatment', ""Zenker'S Diverticulum"", 'Nasal Polyps']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3013,Dr. Md. Nasimul Jamal,"['MBBS', 'DLO', 'FCPS']",OTOLARYNGOLOGISTS (ENT),29,Square Hospitals Ltd,Dhaka,"['Adenoiditis', 'Allergies', 'Cholesteatoma', 'Chronic Rhinitis', 'Conductive Hearing Loss', 'Deviated Septum', 'Head And Neck Tumor', 'Laryngeal Papillomatosis', 'Laryngitis', ""Meniere'S Disease"", 'Otitis Media (Middle Ear Infection)', 'Otosclerosis', 'Sinusitis', 'Surgery For Snoring', ""Swimmer'S Ear"", 'Tinnitus (Ringing In The Ears)', 'Tonsillitis Treatment', ""Zenker'S Diverticulum""]",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3014,Dr. M. H. Shaheel Mahmood,"['MBBS', 'FCPS', 'MS']",OTOLARYNGOLOGISTS (ENT),24,Square Hospitals Ltd,Dhaka,"['Adenoiditis', 'Allergies', 'Cholesteatoma', 'Chronic Rhinitis', 'Conductive Hearing Loss', 'Deviated Septum', 'Head And Neck Tumor', 'Laryngeal Papillomatosis', 'Laryngitis', ""Meniere'S Disease"", 'Otitis Media (Middle Ear Infection)', 'Otosclerosis', 'Sinusitis', 'Surgery For Snoring', ""Swimmer'S Ear"", 'Tinnitus (Ringing In The Ears)', 'Tonsillitis Treatment', ""Zenker'S Diverticulum""]",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3015,Prof. Dr. Md. Siraj Uddin,"['MBBS', 'DDV', 'DD (BANGKOK)']",DERMATOLOGIST,32,Square Hospitals Ltd,Dhaka,"['Acne Problems', 'Alopecia Areata', 'Atopic Dermatitis Treatment', 'Dermatitis Treatment', 'Eczema', 'Herpes Simplex (Cold Sores)', 'Herpes Zoster (Shingles)', 'Impetigo', 'Psoriasis Treatment', 'Rosacea', 'Skin Allergies', 'Treatment For Ringworm', 'Vitiligo', 'Warts', 'Cellulitis']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3016,Dr. Syeda Ishrat Jahan,"['MBBS', 'DDV', 'MS', 'MS']",DERMATOLOGIST,20,Square Hospitals Ltd,Dhaka,"['Acne Problems', 'Alopecia Areata', 'Atopic Dermatitis Treatment', 'Dermatitis Treatment', 'Eczema', 'Herpes Simplex (Cold Sores)', 'Herpes Zoster (Shingles)', 'Impetigo', 'Psoriasis Treatment', 'Rosacea', 'Skin Allergies', 'Treatment For Ringworm', 'Vitiligo', 'Warts', 'Cellulitis']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3017,Prof. Brig. Gen. Faruk Ahmed (Retd.),"['MBBS', 'MCPS', 'FCPS']",HEMATOLOGIST,32,Square Hospitals Ltd,Dhaka,"['Anemia', 'Blood Clots', 'Blood Transfusion', 'Bone Marrow Failure Syndromes', 'Coagulation Disorders', 'Hemochromatosis (Excess Iron)', 'Hemoglobinopathies (E.G.', ' Hbs', ' Hbc)', 'Hemolytic Anemia', 'Hemophilia', 'Iron-Deficiency Anemia', 'Leukemia', 'Lymphoma', 'Plasma Cell Disorders', 'Sickle Cell Anemia', 'Thalassemia', 'Eosinophilic Disorders']",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3018,Dr. Saikat Das Gupta,"['MBBS', 'MS', 'FACS (USA)', 'FICS (USA)']",CARDIAC SURGEON,15,Square Hospitals Ltd,Dhaka,"['Atrial Fibrillation Surgery', 'Atrial Septal Defect (Asd)', 'Cardiac Ablation', 'Cardiac Transplant', 'Cardiac Tumor Resection', 'Congenital Heart Defects', 'Coronary Angiogram', 'Coronary Angioplasty', 'Coronary Artery Bypass Grafting (Cabg)', 'Crt Device Implantation', 'Heart Failure', 'Heart Valve Replacement', 'Open Heart Surgery', 'Robotic Cardiac Surgery', 'Ventricular Septal Defect (Vsd)', 'Transmyocardial Revascularization (Tmr)']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3019,Dr. Prasanta K Chanda,"['MBBS', 'MS']",CARDIAC SURGEON,24,Square Hospitals Ltd,Dhaka,"['Atrial Fibrillation Surgery', 'Atrial Septal Defect (Asd)', 'Cardiac Ablation', 'Cardiac Transplant', 'Cardiac Tumor Resection', 'Congenital Heart Defects', 'Coronary Angiogram', 'Coronary Angioplasty', 'Coronary Artery Bypass Grafting (Cabg)', 'Heart Failure', 'Heart Valve Replacement', 'Open Heart Surgery', 'Robotic Cardiac Surgery', 'Ventricular Septal Defect (Vsd)', 'Crt Device Implantation']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3020,Dr. Md. Sultan Sarwar Parvez,"['MBBS', 'MS', 'FACS (USA)']",CARDIAC SURGEON,28,Square Hospitals Ltd,Dhaka,"['Atrial Fibrillation Surgery', 'Atrial Septal Defect (Asd)', 'Cardiac Ablation', 'Cardiac Transplant', 'Cardiac Tumor Resection', 'Congenital Heart Defects', 'Coronary Angiogram', 'Coronary Angioplasty', 'Coronary Artery Bypass Grafting (Cabg)', 'Heart Failure', 'Heart Valve Replacement', 'Open Heart Surgery', 'Robotic Cardiac Surgery', 'Ventricular Septal Defect (Vsd)', 'Crt Device Implantation']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3021,Dr. Md. Mesbah Uddin,"['MBBS', 'MS', 'FACS (USA)']",CARDIAC SURGEON,17,Square Hospitals Ltd,Dhaka,"['Atrial Fibrillation Surgery', 'Atrial Septal Defect (Asd)', 'Cardiac Ablation', 'Cardiac Transplant', 'Cardiac Tumor Resection', 'Congenital Heart Defects', 'Coronary Angiogram', 'Coronary Angioplasty', 'Coronary Artery Bypass Grafting (Cabg)', 'Crt Device Implantation', 'Heart Failure', 'Heart Valve Replacement', 'Open Heart Surgery', 'Robotic Cardiac Surgery', 'Ventricular Septal Defect (Vsd)', 'Transmyocardial Revascularization (Tmr)']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3022,Dr. Md. Akhtanur Rahman Joarder,"['MBBS', 'MS']",CARDIAC SURGEON,24,Square Hospitals Ltd,Dhaka,"['Atrial Fibrillation Surgery', 'Atrial Septal Defect (Asd)', 'Cardiac Ablation', 'Cardiac Transplant', 'Cardiac Tumor Resection', 'Congenital Heart Defects', 'Coronary Angiogram', 'Coronary Angioplasty', 'Coronary Artery Bypass Grafting (Cabg)', 'Heart Failure', 'Heart Valve Replacement', 'Open Heart Surgery', 'Robotic Cardiac Surgery', 'Ventricular Septal Defect (Vsd)', 'Crt Device Implantation']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3023,Prof. Dr. A. K. M. Anwarul Islam,"['MBBS', 'FCPS', 'FRCS', 'FICS (UROLOGY)']",UROLOGIST,29,Square Hospitals Ltd,Dhaka,"['Bladder Control Problems', 'Cystocele', 'Epididymitis', 'Erectile Dysfunction (Ed)', 'Hydronephrosis', 'Kidney Stones', 'Neurogenic Bladder', ""Peyronie'S Disease"", 'Prostate Problems', 'Pyelonephritis', 'Testicular Cancer', 'Ureteral Stricture', 'Urinary Tract Infections', 'Urologic Diseases', 'Orchitis']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3024,Dr. Md. Ashraful Islam,"['MBBS', 'MS', 'FACS (USA)', 'FRCS']",CARDIAC SURGEON,29,Square Hospitals Ltd,Dhaka,"['Atrial Fibrillation Surgery', 'Atrial Septal Defect (Asd)', 'Cardiac Ablation', 'Cardiac Transplant', 'Cardiac Tumor Resection', 'Congenital Heart Defects', 'Coronary Angiogram', 'Coronary Angioplasty', 'Coronary Artery Bypass Grafting (Cabg)', 'Crt Device Implantation', 'Heart Failure', 'Heart Valve Replacement', 'Open Heart Surgery', 'Robotic Cardiac Surgery', 'Transmyocardial Revascularization (Tmr)', 'Ventricular Septal Defect (Vsd)', ""Ebstein'S Anomaly Repair""]",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3025,Dr. Md. Kamal Pasha,"['MBBS', 'FCPS', 'FICS']",UROLOGIST,29,Square Hospitals Ltd,Dhaka,"['Bladder Control Problems', 'Cystocele', 'Epididymitis', 'Erectile Dysfunction (Ed)', 'Hydronephrosis', 'Kidney Stones', 'Neurogenic Bladder', ""Peyronie'S Disease"", 'Prostate Problems', 'Pyelonephritis', 'Testicular Cancer', 'Ureteral Stricture', 'Urinary Tract Infections', 'Urologic Diseases', 'Orchitis']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3026,Dr. Sarabon Tahura,"['MBBS', 'FCPS']",PEDIATRIC PULMONOLOGIST,18,Square Hospitals Ltd,Dhaka,"['Bronchiolitis', 'Bronchopulmonary Dysplasia (Bpd)', 'Cleft Lip And Palate', 'Croup', 'Cystic Fibrosis', 'Cystic Fibrosis (Cf)', 'Down Syndrome', 'Epiglottitis', 'Muscular Dystrophy', 'Nebulizer Treatments', 'Noisy Breathing', 'Trouble Breathing', 'Cystic Hygroma', 'Pulmonary Sequestration', 'Congenital Diaphragmatic Hernia']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3027,Dr. Md. Mamunur Rashid,"['MBBS', 'FCPS', 'MD']",RESPIRATORY SPECIALIST,21,Square Hospitals Ltd,Dhaka,"['Asbestosis', 'Bronchitis Treatment', 'Chronic Bronchitis', 'Chronic Cough', 'Cystic Fibrosis', 'Emphysema', 'Goodpasture Syndrome', 'Hypersensitivity Pneumonitis', 'Lung Abscess', 'Pleural Effusion', 'Pneumonia', 'Pulmonary Edema', 'Pulmonary Hypertension', 'Tuberculosis', 'Primary Ciliary Dyskinesia (Pcd)']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028,Dr. Fazle Rabbi Mohammed,"['MBBS', 'MD']",RESPIRATORY SPECIALIST,20,Square Hospitals Ltd,Dhaka,"['Asbestosis', 'Bronchitis Treatment', 'Chronic Bronchitis', 'Chronic Cough', 'Cystic Fibrosis', 'Emphysema', 'Goodpasture Syndrome', 'Hypersensitivity Pneumonitis', 'Lung Abscess', 'Pleural Effusion', 'Pneumonia', 'Pulmonary Edema', 'Pulmonary Hypertension', 'Tuberculosis', 'Primary Ciliary Dyskinesia (Pcd)']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3029,Prof. Dr. Shafquat Hussain Khundkar,"['MBBS', 'FCPS']",PLASTIC SURGEON,29,Square Hospitals Ltd,Dhaka,"['Acne Treatment', 'Birthmark Reduction', 'Body Contouring Surgery', 'Burn Scar Reconstruction', 'Cosmetic Surgery', 'Dermatosurgery', 'Hand Deformities', 'Lip Reconstruction', 'Liposuction', 'Prp Hair Transplantation', 'Reconstructive Surgery', 'Rhinoplasty', 'Safe Ear Piercing For Infants And Children', 'Vascular Malformation Treatment', 'Webbed Fingers / Toes Correction', 'Male Breast Reduction']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030,Dr. Mahbub Hasan,"['MBBS', 'FCPS', 'FCPS', 'MRCS (EDINBURGH)']",PLASTIC SURGEON,18,Square Hospitals Ltd,Dhaka,"['Acne Treatment', 'Birthmark Reduction', 'Body Contouring Surgery', 'Burn Scar Reconstruction', 'Cosmetic Surgery', 'Dermatosurgery', 'Hand Deformities', 'Lip Reconstruction', 'Liposuction', 'Prp Hair Transplantation', 'Reconstructive Surgery', 'Rhinoplasty', 'Safe Ear Piercing For Infants And Children', 'Vascular Malformation Treatment', 'Webbed Fingers / Toes Correction', 'Male Breast Reduction']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3031,Prof. Dr. Muhammad Ataul Haqq,"['MBBS', 'MD', 'MD']",PEDIATRIC CARDIOLOGIST,26,Square Hospitals Ltd,Dhaka,"['Aortic Coarctation', 'Aortic Valve Stenosis', 'Arrhythmias', 'Cardiac Catheterization', 'Cardiomyopathy', 'Cardioversion', 'Congenital Heart Disease', 'Endocarditis', 'Heart Conditions', 'Hypoplastic Left Heart Syndrome (Hlhs)', 'Kawasaki Disease', 'Paediatric Critical Care', 'Pulmonary Artery Stenosis', 'Resynchronization', 'Heart Murmurs']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3032,Dr. Sushama Roy,"['MBBS', 'FCPS']",PEDIATRICIAN,19,Square Hospitals Ltd,Dhaka,"['Allergy Testing', 'Asthma', 'Auto-Immune Diseases In Children', 'Child Nutrition', 'Child Trauma & Injuries', 'Health Checkup (Pediatric)', 'Infectious Diseases', 'Malnutrition', 'New Born Care', 'Pediatric Emergencies', 'Pediatric Intensive Care Unit (Picu)', 'Pneumonia Treatment', 'Vaccination/ Immunization', 'Viral Fever Treatment', 'Growth & Development']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3033,Dr. Shukla Saha,"['MBBS', 'FCPS']",PEDIATRIC CARDIOLOGIST,15,Square Hospitals Ltd,Dhaka,"['Aortic Coarctation', 'Aortic Valve Stenosis', 'Arrhythmias', 'Cardiac Catheterization', 'Cardiomyopathy', 'Cardioversion', 'Congenital Heart Disease', 'Endocarditis', 'Heart Conditions', 'Hypoplastic Left Heart Syndrome (Hlhs)', 'Kawasaki Disease', 'Paediatric Critical Care', 'Pulmonary Artery Stenosis', 'Resynchronization', 'Heart Murmurs']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3034,Dr. Md. Abdul Qader,"['MBBS', 'MD']",PEDIATRIC NEPHROLOGIST,16,Square Hospitals Ltd,Dhaka,"['Acute Renal Failure', 'Alport Syndrome', 'Chronic Kidney Disease (Ckd)', 'Denys-Drash Syndrome', 'Iga Nephropathy', 'Kidney Biopsies', 'Kidney Diseases', 'Kidney Infections', 'Kidney Stones', 'Medullary Cystic Kidney Disease (Mckd)', 'Nephrotic Syndrome Treatment', 'Obstructive Uropathy', 'Reflux Nephropathy', 'Urinary Tract Infection (Uti)', 'Posterior Urethral Valves (Puv)']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3035,Dr. Lutfun Nahar Begum,"['MBBS', 'MD', 'FCPS']",PEDIATRICIAN & NEONATOLOGIST,23,Square Hospitals Ltd,Dhaka,"['Allergy Testing', 'Asthma', 'Auto-Immune Diseases In Children', 'Child Nutrition', 'Child Trauma & Injuries', 'Health Checkup (Pediatric)', 'Infectious Diseases', 'Malnutrition', 'New Born Care', 'Pediatric Emergencies', 'Pediatric Intensive Care Unit (Picu)', 'Pneumonia Treatment', 'Vaccination/ Immunization', 'Viral Fever Treatment', 'Growth & Development']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3036,Dr. Kamrunnaher Shultana,"['MBBS', 'FCPS']",PEDIATRICIAN,15,Square Hospitals Ltd,Dhaka,"['Allergy Testing', 'Asthma', 'Child Nutrition', 'Child Trauma & Injuries', 'Health Checkup (Pediatric)', 'Infectious Diseases', 'Malnutrition', 'New Born Care', 'Pediatric Emergencies', 'Pediatric Intensive Care Unit (Picu)', 'Pneumonia Treatment', 'Vaccination/ Immunization', 'Viral Fever Treatment', 'Auto-Immune Diseases In Children']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3037,Dr. Fatema Salam,"['MBBS', 'DCH', 'FCPS']",PEDIATRICIAN & NEONATOLOGIST,28,Square Hospitals Ltd,Dhaka,"['Allergy Testing', 'Asthma', 'Auto-Immune Diseases In Children', 'Child Nutrition', 'Child Trauma & Injuries', 'Health Checkup (Pediatric)', 'Infectious Diseases', 'Malnutrition', 'New Born Care', 'Pediatric Emergencies', 'Pediatric Intensive Care Unit (Picu)', 'Pneumonia Treatment', 'Vaccination/ Immunization', 'Viral Fever Treatment', 'Growth & Development']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3038,Dr. Nasima Akter,"['MBBS', 'DCH', 'FCPS']",PEDIATRIC CARDIOLOGIST,19,Square Hospitals Ltd,Dhaka,"['Aortic Coarctation', 'Aortic Valve Stenosis', 'Arrhythmias', 'Cardiac Catheterization', 'Cardiomyopathy', 'Cardioversion', 'Congenital Heart Disease', 'Endocarditis', 'Heart Conditions', 'Hypoplastic Left Heart Syndrome (Hlhs)', 'Kawasaki Disease', 'Paediatric Critical Care', 'Pulmonary Artery Stenosis', 'Resynchronization', 'Heart Murmurs']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3039,Dr. Rama Biswas,"['MBBS', 'FCPS', 'MD']",NEONATOLOGIST,20,Square Hospitals Ltd,Dhaka,"['Autism', 'Brain Mapping', 'Cerebrovascular Disease', 'Confusion', 'Dementia Treatment', 'Epilepsy', 'Headache Disorders', 'Laminectomy', 'Meningitis', 'Movement Condition Or Imbalance', 'Numbness Or Tingling', ""Parkinson'S Disease"", 'Seizure Disorders', 'Vertigo/Dizziness', 'Cerebral Stroke']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
